frame,time_s,detected,mean_visibility,num_visible,nose_visibility,nose_x,nose_y,nose_z,left_shoulder_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_visibility,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_visibility,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_visibility,left_hip_x,left_hip_y,left_hip_z,right_hip_visibility,right_hip_x,right_hip_y,right_hip_z,left_knee_visibility,left_knee_x,left_knee_y,left_knee_z,right_knee_visibility,right_knee_x,right_knee_y,right_knee_z,left_ankle_visibility,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z
1322,44.06666666666667,1,0.34459962072567296,3,0.9977044463157654,0.48603935488034405,0.6072651415597701,-2.4025748558003324,0.9784090518951416,0.7247306060983385,0.7506905644396726,-1.488939117648632,0.9842919111251831,0.2771102711519839,0.8647152110042182,-1.5106060984128622,0.33431968092918396,,,,0.44071608781814575,,,,0.2513948976993561,,,,0.39985498785972595,,,,0.012514963746070862,,,,0.015409803949296474,,,,0.021841242909431458,,,,0.01879868283867836,,,,0.011980896815657616,,,,0.012558415532112122,,,
1323,44.1,1,0.3432542463191427,3,0.9965088963508606,0.4845655839997369,0.6061361738713495,-2.2257400821657014,0.9775779247283936,0.7214190986291121,0.7467177524647959,-1.3631914157479024,0.9825592041015625,0.2822714157375563,0.8695238418252671,-1.3869282104249532,0.3370071351528168,,,,0.4308324158191681,,,,0.2532387673854828,,,,0.3903094530105591,,,,0.012477893382310867,,,,0.015159551985561848,,,,0.02236795797944069,,,,0.019368717446923256,,,,0.012045984156429768,,,,0.012851300649344921,,,
1324,44.13333333333333,1,0.34708324920099515,3,0.9966062903404236,0.48358828593795367,0.6098295843671102,-2.0990768005160216,0.97713303565979,0.717759009060749,0.7474659095344238,-1.233415989991656,0.9824717044830322,0.28567289463987033,0.8730064164410019,-1.25511097395152,0.346401184797287,,,,0.439216673374176,,,,0.26927319169044495,,,,0.4067516624927521,,,,0.012203541584312916,,,,0.014721919782459736,,,,0.02269957773387432,,,,0.019491758197546005,,,,0.012110994197428226,,,,0.013000705279409885,,,
1325,44.166666666666664,1,0.3503909334540367,3,0.9968025088310242,0.48276024101826953,0.6147453285504616,-2.0468184124226774,0.9774653315544128,0.71892065713827,0.7574924714462067,-1.1579855225897249,0.9820118546485901,0.28676117665188566,0.8830330284006385,-1.1885326111178707,0.3589582145214081,,,,0.4461992681026459,,,,0.28070011734962463,,,,0.41806450486183167,,,,0.011920924298465252,,,,0.01415177620947361,,,,0.023578623309731483,,,,0.019672134891152382,,,,0.012508508749306202,,,,0.013048367574810982,,,
1326,44.2,1,0.35231392006747997,3,0.9969231486320496,0.48171310948389157,0.6199538715754415,-1.9764264006969117,0.9772659540176392,0.7146554414134912,0.7638071994947665,-1.0887786606641106,0.9817115664482117,0.2863350505096906,0.8853375492589564,-1.1375158094071127,0.36052948236465454,,,,0.4505271017551422,,,,0.28837186098098755,,,,0.43090304732322693,,,,0.011695071123540401,,,,0.013726664707064629,,,,0.02346927672624588,,,,0.019395578652620316,,,,0.012696217745542526,,,,0.012865990400314331,,,
1327,44.233333333333334,1,0.3538270162848326,3,0.9971686601638794,0.48038874396622344,0.6188135033500319,-1.9809934760818626,0.9786201119422913,0.7117593404244567,0.7534076427099199,-1.110961016196414,0.9827597141265869,0.28740176519992305,0.8799833540785136,-1.1517391983560665,0.36141058802604675,,,,0.45488235354423523,,,,0.29083800315856934,,,,0.44547903537750244,,,,0.010827690362930298,,,,0.012693608179688454,,,,0.02227807231247425,,,,0.01834055967628956,,,,0.012268073856830597,,,,0.012184740975499153,,,
1328,44.266666666666666,1,0.35118688012544924,3,0.9973080158233643,0.479277062716664,0.6112300793286649,-2.018168545363627,0.9789971113204956,0.7093341908468633,0.748489673760927,-1.1509626063951681,0.9821215271949768,0.28693165454138964,0.8716667571929568,-1.1924101897800328,0.3525041937828064,,,,0.4451003074645996,,,,0.28865692019462585,,,,0.435359388589859,,,,0.010395785793662071,,,,0.01211822871118784,,,,0.021434050053358078,,,,0.017616041004657745,,,,0.011981270276010036,,,,0.011836601421236992,,,
1329,44.3,1,0.351712902649664,3,0.9975050091743469,0.4785403974968262,0.6062478748927058,-1.9397568182337257,0.9804719686508179,0.7081070992479404,0.74246943898914,-1.0952805327648103,0.9833690524101257,0.28746928822009515,0.8591824606545002,-1.1322053384887232,0.35397815704345703,,,,0.4524723291397095,,,,0.284099280834198,,,,0.43867170810699463,,,,0.009947564452886581,,,,0.01154311653226614,,,,0.020451659336686134,,,,0.016638560220599174,,,,0.011793839745223522,,,,0.011325488798320293,,,
1330,44.333333333333336,1,0.3525615708472637,3,0.997704029083252,0.47720945653146973,0.6030268360752542,-1.903788947396634,0.9811610579490662,0.7042690771014268,0.7384268108560882,-1.064709821650577,0.9839462041854858,0.2878226363232347,0.8496029739420674,-1.0968300142362652,0.35228636860847473,,,,0.45391079783439636,,,,0.2890218198299408,,,,0.44739899039268494,,,,0.009333664551377296,,,,0.010789424180984497,,,,0.0194871723651886,,,,0.015715833753347397,,,,0.011657175607979298,,,,0.01088788267225027,,,
1331,44.36666666666667,1,0.3550907572588095,3,0.9978826642036438,0.4761000746863934,0.615079583993065,-2.0588506980073555,0.9823907613754272,0.7005839288268032,0.7307675286618838,-1.1817350184087303,0.9851085543632507,0.28625477716321035,0.8427694097547475,-1.2201235082678454,0.3553541898727417,,,,0.4590030610561371,,,,0.2951410412788391,,,,0.461624413728714,,,,0.009439215995371342,,,,0.011050011031329632,,,,0.019629288464784622,,,,0.01610739529132843,,,,0.012030381709337234,,,,0.011418865993618965,,,
1332,44.4,1,0.3527097527224284,3,0.9977618455886841,0.48236207982545065,0.6126532391601357,-2.100876141223557,0.9820054769515991,0.6936832326673944,0.7314462764205116,-1.2285695052757901,0.9846067428588867,0.28588477130230266,0.8367377935620268,-1.276208970035386,0.3450371325016022,,,,0.4525340795516968,,,,0.28694453835487366,,,,0.45592641830444336,,,,0.01012232806533575,,,,0.011840736493468285,,,,0.019486606121063232,,,,0.016123665496706963,,,,0.011605055071413517,,,,0.011232160031795502,,,
1333,44.43333333333333,1,0.35184538249786085,3,0.9976418018341064,0.48764785006097433,0.610766810687928,-2.183452687703841,0.9811905026435852,0.6895414472238655,0.7317559433181191,-1.2868627412746876,0.9845388531684875,0.2858870590612014,0.8330656760077162,-1.3403743199106954,0.34436890482902527,,,,0.45211994647979736,,,,0.2790866494178772,,,,0.44773244857788086,,,,0.01062721200287342,,,,0.012606857344508171,,,,0.021937862038612366,,,,0.018098602071404457,,,,0.011943154036998749,,,,0.012097178027033806,,,
1334,44.46666666666667,1,0.3510938413584462,3,0.997525691986084,0.489780647676349,0.6197594938266119,-2.2765890453560065,0.9820860028266907,0.6900892115067943,0.7318858065743619,-1.3637678218425682,0.9850031137466431,0.28320048803282816,0.8338828773496885,-1.4210583233950367,0.34717610478401184,,,,0.4501878023147583,,,,0.2745165526866913,,,,0.4364379942417145,,,,0.011095651425421238,,,,0.013261728920042515,,,,0.023085108026862144,,,,0.019114000722765923,,,,0.012086031958460808,,,,0.012644154019653797,,,
1335,44.5,1,0.3503336278148569,3,0.9973185658454895,0.48725634533644935,0.6208154813758023,-2.2523315376055275,0.9817596673965454,0.6907753427328718,0.7317291966058375,-1.4116983011145352,0.9845352172851562,0.2803305286957336,0.8350549463270939,-1.4368144338212887,0.3488866984844208,,,,0.4455326497554779,,,,0.2725691795349121,,,,0.42542794346809387,,,,0.01198517344892025,,,,0.014480664394795895,,,,0.024662205949425697,,,,0.02113655023276806,,,,0.01226171012967825,,,,0.013780935667455196,,,
1336,44.53333333333333,1,0.3507828926667571,3,0.9975186586380005,0.4860861430857266,0.6227624713796418,-2.2467130480417037,0.9821197986602783,0.6934834595175023,0.7448249607964648,-1.433967979385979,0.9847595691680908,0.27480878424201993,0.8483456280516768,-1.435470609408392,0.34727659821510315,,,,0.4380761981010437,,,,0.28327131271362305,,,,0.43150413036346436,,,,0.011383523233234882,,,,0.013648489490151405,,,,0.023859208449721336,,,,0.02046479843556881,,,,0.012631249614059925,,,,0.013664069585502148,,,
1337,44.56666666666667,1,0.3516185560908455,3,0.9977302551269531,0.48440628957803844,0.6214255064321189,-2.2080203931277884,0.9834238886833191,0.6961946222142383,0.7454282209057614,-1.3735842209499765,0.9858916401863098,0.2707794387547991,0.8460151488265424,-1.3881538589589213,0.3494352102279663,,,,0.44496801495552063,,,,0.28112438321113586,,,,0.4385174810886383,,,,0.010573589242994785,,,,0.012652449309825897,,,,0.022410733625292778,,,,0.019120056182146072,,,,0.01226599607616663,,,,0.012927531264722347,,,
1338,44.6,1,0.35271190751630527,3,0.9977604746818542,0.4744271496776646,0.6340035476997337,-2.223828062268309,0.9817572832107544,0.6902649097710056,0.7588144416953427,-1.3594661962001702,0.984891951084137,0.2690259869482293,0.8590070738669952,-1.3841459389383286,0.3565864861011505,,,,0.4448045492172241,,,,0.2904413044452667,,,,0.4367148280143738,,,,0.01027794647961855,,,,0.012255912646651268,,,,0.02284657023847103,,,,0.020583825185894966,,,,0.012374255806207657,,,,0.013959410600364208,,,
1339,44.63333333333333,1,0.35473310037587696,3,0.9977839589118958,0.470688798218045,0.5963713243703433,-2.0209817900226,0.9827150702476501,0.6866921807476324,0.7373239609342527,-1.1790887482669379,0.9856356978416443,0.2709618875295243,0.8398304376993282,-1.220526067922342,0.3608616292476654,,,,0.44827064871788025,,,,0.29698705673217773,,,,0.4514211118221283,,,,0.009576022624969482,,,,0.011365137994289398,,,,0.022010676562786102,,,,0.019512031227350235,,,,0.012170773930847645,,,,0.013220489025115967,,,
1340,44.666666666666664,1,0.35457823167626673,3,0.9978294968605042,0.47056632611389093,0.5932284276257229,-2.044216872232739,0.9827826619148254,0.692796565850964,0.7430961041568913,-1.2184197919959323,0.985747218132019,0.2756172436711416,0.8426100349223209,-1.2511256833442843,0.36051222681999207,,,,0.44623684883117676,,,,0.3000458776950836,,,,0.4494847059249878,,,,0.009427160955965519,,,,0.011289676651358604,,,,0.021645452827215195,,,,0.019358443096280098,,,,0.011837847530841827,,,,0.013319394551217556,,,
1341,44.7,1,0.3556737315196257,3,0.9975288510322571,0.46597398381694743,0.6102731601793756,-1.9949204809311116,0.9816216826438904,0.6825290048443015,0.7478689189993777,-1.1743593228038298,0.9847905039787292,0.2788541866109826,0.8469413096762612,-1.212560599018947,0.36998653411865234,,,,0.44605553150177,,,,0.31038331985473633,,,,0.44535619020462036,,,,0.00945121981203556,,,,0.011053400114178658,,,,0.02195589803159237,,,,0.02007167413830757,,,,0.011878830380737782,,,,0.01362487394362688,,,
1342,44.733333333333334,1,0.3586014171059315,3,0.9976475238800049,0.4630373372920872,0.5991307877977126,-1.8864330689897297,0.9829903841018677,0.675477753780873,0.7381946668396797,-1.0759995528582038,0.9858128428459167,0.2827359345491966,0.8381596448560398,-1.1088473354566801,0.379896879196167,,,,0.4555361866950989,,,,0.3158186972141266,,,,0.46001508831977844,,,,0.00878572091460228,,,,0.010242161341011524,,,,0.021316636353731155,,,,0.019092170521616936,,,,0.011692610569298267,,,,0.01297152042388916,,,
1343,44.766666666666666,1,0.3579199862164947,3,0.9977763295173645,0.46776060144126064,0.5921950666542454,-2.0707035629504036,0.9834223985671997,0.6816465631046036,0.7328372873623454,-1.1944967055287272,0.9859769940376282,0.285305395211316,0.8374599387027709,-1.2399681735388532,0.3772532045841217,,,,0.45670196413993835,,,,0.3130992650985718,,,,0.4534365236759186,,,,0.00891935545951128,,,,0.01034509763121605,,,,0.02170686610043049,,,,0.019169693812727928,,,,0.011951819993555546,,,,0.013200308196246624,,,
1344,44.8,1,0.35548524049898755,3,0.9978180527687073,0.4676307709615802,0.6009973158344549,-2.192257610756872,0.9832246899604797,0.6867188773992356,0.7297984614403543,-1.2993569295382914,0.9857414364814758,0.28382661753880556,0.8502486704632164,-1.3415501544720398,0.37220874428749084,,,,0.45081374049186707,,,,0.3041107952594757,,,,0.4399121105670929,,,,0.008944814093410969,,,,0.01049564778804779,,,,0.022125089541077614,,,,0.02009267546236515,,,,0.012081797234714031,,,,0.013738532550632954,,,
1345,44.833333333333336,1,0.35877637242755067,3,0.9979701638221741,0.4664845029633206,0.6057489245070462,-2.254435588378809,0.9840013384819031,0.6902207348455873,0.7278173385165182,-1.3439300601227573,0.9863738417625427,0.27827878167024556,0.8590924214513267,-1.3853532613210406,0.37833693623542786,,,,0.4578058123588562,,,,0.3159445822238922,,,,0.45615968108177185,,,,0.009063760749995708,,,,0.010561438277363777,,,,0.02215404622256756,,,,0.0196908600628376,,,,0.012404406443238258,,,,0.013625973835587502,,,
1346,44.86666666666667,1,0.3603819655254483,3,0.998114824295044,0.4678821794276112,0.6089326610419562,-2.3207899199141777,0.9845594763755798,0.691685518582356,0.7273020915857387,-1.388012971597954,0.9868770241737366,0.2745687103157631,0.8609169830713486,-1.4336393732453154,0.3833109140396118,,,,0.45981550216674805,,,,0.31989628076553345,,,,0.4618780016899109,,,,0.009478454478085041,,,,0.01077243871986866,,,,0.023232359439134598,,,,0.01993117481470108,,,,0.013295287266373634,,,,0.013803813606500626,,,
1347,44.9,1,0.35836411059762424,3,0.9981328248977661,0.4722998601654441,0.6106099396126854,-2.432896497483015,0.9849447011947632,0.692676803143605,0.7262479961782696,-1.467370498461158,0.9872872233390808,0.270431598536151,0.8610343175017505,-1.5208441854553756,0.3800693452358246,,,,0.4540015161037445,,,,0.31324341893196106,,,,0.4507666230201721,,,,0.009578955359756947,,,,0.011016592383384705,,,,0.023207129910588264,,,,0.01984703354537487,,,,0.012972118332982063,,,,0.013665955513715744,,,
1348,44.93333333333333,1,0.3587694386593424,3,0.9980670809745789,0.4769047790489087,0.6141489740634134,-2.471079029485059,0.9847609996795654,0.6933502460223924,0.7265411526569725,-1.4959700383721208,0.9872643947601318,0.2675872259918691,0.8610584443627365,-1.554052733255042,0.38543227314949036,,,,0.4560178816318512,,,,0.3120938241481781,,,,0.445732057094574,,,,0.009899450466036797,,,,0.011424271389842033,,,,0.024381104856729507,,,,0.021250197663903236,,,,0.013118735514581203,,,,0.014560431241989136,,,
1349,44.96666666666667,1,0.3586554114635174,3,0.9981642961502075,0.47988980070800014,0.6098330674069046,-2.50182210454457,0.9842930436134338,0.6947336965095742,0.7250429091280998,-1.5089165523235888,0.987350344657898,0.26569954648700245,0.8579264913075165,-1.5774223844317885,0.3854895830154419,,,,0.4574511647224426,,,,0.3088028132915497,,,,0.4444460868835449,,,,0.009886648505926132,,,,0.011508367955684662,,,,0.024669963866472244,,,,0.022208398208022118,,,,0.013215194456279278,,,,0.015034443698823452,,,
1350,45.0,1,0.3569540436594532,3,0.9982231259346008,0.4762192898912757,0.6073530237126195,-2.4769111447967997,0.9807973504066467,0.6944750727518618,0.7251056997178406,-1.4915469078430952,0.9860286116600037,0.26447304056645254,0.8558823788018124,-1.5439245609517696,0.3817145526409149,,,,0.4539656937122345,,,,0.3037932515144348,,,,0.4362344443798065,,,,0.010428568348288536,,,,0.012285146862268448,,,,0.024997178465127945,,,,0.02298205904662609,,,,0.01349097490310669,,,,0.015461609698832035,,,
1351,45.03333333333333,1,0.3553688364246717,3,0.998235285282135,0.47376780646507644,0.605606460985888,-2.481263381382479,0.979544997215271,0.6940127260399812,0.7383796848594036,-1.5008792312688226,0.9848762154579163,0.26111342486334416,0.8616954849854874,-1.5560656006786289,0.38087010383605957,,,,0.45256033539772034,,,,0.3000229299068451,,,,0.42402249574661255,,,,0.010606645606458187,,,,0.01238719467073679,,,,0.024918219074606895,,,,0.022971872240304947,,,,0.013335751369595528,,,,0.015442827716469765,,,
1352,45.06666666666667,1,0.35492034958532226,3,0.9983034729957581,0.47212592220530203,0.6024612954180879,-2.4410034293914413,0.9779623746871948,0.6935211412945457,0.7472565009611071,-1.4575345717094954,0.9836753010749817,0.25403886917844215,0.8642528232621189,-1.5032040765838963,0.3776661157608032,,,,0.4498053193092346,,,,0.2988388240337372,,,,0.4286167621612549,,,,0.010354386642575264,,,,0.012049682438373566,,,,0.025430940091609955,,,,0.022493017837405205,,,,0.013788636773824692,,,,0.014979710802435875,,,
1353,45.1,1,0.354947441114256,3,0.9983760118484497,0.47100330908455157,0.6055327415113657,-2.4718786987154884,0.9771317839622498,0.686946743228768,0.7532088462603146,-1.4487612030462256,0.9836163520812988,0.24954705902467528,0.8610123339971826,-1.5270687722831964,0.37847021222114563,,,,0.45289477705955505,,,,0.2948123514652252,,,,0.42507386207580566,,,,0.011004951782524586,,,,0.01295369304716587,,,,0.026221636682748795,,,,0.023387454450130463,,,,0.014606257900595665,,,,0.01576738990843296,,,
1354,45.13333333333333,1,0.3563191667915537,3,0.9984158277511597,0.474312462047243,0.6055314969769623,-2.4675143002214472,0.9767451286315918,0.6850682153792325,0.7582650515302456,-1.4374990430562775,0.9837294816970825,0.2559073649641996,0.8569966038640984,-1.541749885536134,0.37824881076812744,,,,0.4586542844772339,,,,0.2955148220062256,,,,0.4319632053375244,,,,0.011340736411511898,,,,0.013428406789898872,,,,0.027339862659573555,,,,0.024910341948270798,,,,0.015047688037157059,,,,0.016810571774840355,,,
1355,45.166666666666664,1,0.35388027067081285,3,0.9984161853790283,0.4765716933656262,0.6089008750742727,-2.6134146617968588,0.9764701724052429,0.689156073147436,0.7617088906968738,-1.5540689564707235,0.9832289218902588,0.2603447018025306,0.8630101855996899,-1.6385189648467597,0.37485089898109436,,,,0.4550127685070038,,,,0.2861105799674988,,,,0.41625458002090454,,,,0.011982616037130356,,,,0.014119238592684269,,,,0.027453375980257988,,,,0.02476157248020172,,,,0.015041984617710114,,,,0.016740623861551285,,,
1356,45.2,1,0.3531122055764382,3,0.998311460018158,0.4773457209680446,0.612450161731068,-2.6469913718088263,0.9758872985839844,0.690968150367405,0.7639490075015598,-1.5844241853429524,0.9828231334686279,0.262603742338279,0.8672075155856764,-1.6639070996839609,0.37584125995635986,,,,0.45652732253074646,,,,0.2793586850166321,,,,0.4040541350841522,,,,0.013354773633182049,,,,0.015586093999445438,,,,0.029475057497620583,,,,0.02617151103913784,,,,0.015496784821152687,,,,0.017571156844496727,,,
1357,45.233333333333334,1,0.3514334306550714,3,0.9983409643173218,0.4770946793049353,0.6178795133124556,-2.6878669855881387,0.9756752848625183,0.6928803167035641,0.7654308830671014,-1.6217437836638642,0.9828741550445557,0.26246486278369163,0.871256635431229,-1.699124203367945,0.375728964805603,,,,0.45395350456237793,,,,0.2730945944786072,,,,0.3907768130302429,,,,0.01365019753575325,,,,0.01606804132461548,,,,0.029224786907434464,,,,0.026312556117773056,,,,0.015389564447104931,,,,0.017545171082019806,,,
1358,45.266666666666666,1,0.3523002117872238,3,0.9982602000236511,0.476624586642071,0.6149346792562341,-2.53784207687001,0.9741756916046143,0.6903954693579001,0.7715957034111769,-1.5249626415151445,0.9823901057243347,0.26233394066886,0.8713646611478381,-1.6073211335845206,0.3734913170337677,,,,0.4613008499145508,,,,0.27629128098487854,,,,0.39870312809944153,,,,0.013044092804193497,,,,0.01546476874500513,,,,0.0282521340996027,,,,0.026046527549624443,,,,0.014860381372272968,,,,0.01762227527797222,,,
1359,45.3,1,0.353700939207696,3,0.9983053207397461,0.4762831836165975,0.6190352772379393,-2.4569878392383893,0.9744951128959656,0.6886743867628102,0.7726812509632632,-1.4559905374074638,0.9824243783950806,0.2628517467208418,0.8713637825483596,-1.5360160045420317,0.37728774547576904,,,,0.46390384435653687,,,,0.28145211935043335,,,,0.4064246118068695,,,,0.013026464730501175,,,,0.015407866798341274,,,,0.02781345508992672,,,,0.02545843832194805,,,,0.014887526631355286,,,,0.017225325107574463,,,
1360,45.333333333333336,1,0.35734864625220114,3,0.998431384563446,0.47478417122914324,0.6298983031802508,-2.468800722467483,0.9744692444801331,0.6874929462832835,0.7745108349676497,-1.4807571302669507,0.9833756685256958,0.2622222406565546,0.8713477001234056,-1.5514667392588288,0.38197675347328186,,,,0.4772745668888092,,,,0.2867077589035034,,,,0.4217686355113983,,,,0.013312282972037792,,,,0.016211003065109253,,,,0.029057620093226433,,,,0.028056887909770012,,,,0.015533260069787502,,,,0.019357334822416306,,,
1361,45.36666666666667,1,0.35731480764941526,3,0.998484194278717,0.47373167966989427,0.635849483212351,-2.4793192200216714,0.974534273147583,0.6891202128404218,0.7796799958237903,-1.489221248186835,0.9834302067756653,0.2623050105601131,0.8757316531688881,-1.5534061802001438,0.3845987021923065,,,,0.4767382740974426,,,,0.28591108322143555,,,,0.41608303785324097,,,,0.014149879105389118,,,,0.017193270847201347,,,,0.029863886535167694,,,,0.02842659316956997,,,,0.015971697866916656,,,,0.01970740035176277,,,
1362,45.4,1,0.36033190005960375,3,0.9985738396644592,0.47193439013393146,0.6398588291608924,-2.4432320988821132,0.9762237668037415,0.6902542389960772,0.7659373098951804,-1.460069452931529,0.9844624400138855,0.2616024717113083,0.8738008363411465,-1.515123350302393,0.3916771411895752,,,,0.4812304973602295,,,,0.29952672123908997,,,,0.43048232793807983,,,,0.01432271022349596,,,,0.017277680337429047,,,,0.028806276619434357,,,,0.027036748826503754,,,,0.01577204465866089,,,,0.018922505900263786,,,
1363,45.43333333333333,1,0.3621451696380973,3,0.9985279440879822,0.47191112284503367,0.6367634028457149,-2.387738398477733,0.9768847227096558,0.6864740326277594,0.7546148349880734,-1.4147325999011913,0.9845224618911743,0.26241033207322095,0.8681021368857171,-1.4624196648756764,0.39792171120643616,,,,0.4802698791027069,,,,0.3080420196056366,,,,0.43883970379829407,,,,0.014325478114187717,,,,0.017172520980238914,,,,0.02985282428562641,,,,0.02708282694220543,,,,0.015769070014357567,,,,0.018676042556762695,,,
1364,45.46666666666667,1,0.3617977783657037,3,0.9985122680664062,0.4725905649984815,0.6407136860672414,-2.4958711388068497,0.9780739545822144,0.6873956195503996,0.7543922637927224,-1.5066076926916065,0.9851396679878235,0.2586210802362507,0.8806530322083992,-1.562592114221262,0.399617999792099,,,,0.4793337285518646,,,,0.300898939371109,,,,0.42436477541923523,,,,0.019370608031749725,,,,0.023553671315312386,,,,0.030800804495811462,,,,0.028251733630895615,,,,0.015830667689442635,,,,0.019622299820184708,,,
1365,45.5,1,0.35685097390355974,3,0.9984459280967712,0.4716932589995321,0.6486603756972795,-2.557443764373657,0.9766559600830078,0.6884249836597212,0.7573964101592086,-1.5678548503687435,0.9847289323806763,0.25235625849329446,0.8915753781611138,-1.6293574568111149,0.38467422127723694,,,,0.464768648147583,,,,0.28219911456108093,,,,0.3968217372894287,,,,0.02482004463672638,,,,0.030995218083262444,,,,0.030860627070069313,,,,0.028856631368398666,,,,0.015612457878887653,,,,0.01962313987314701,,,
1366,45.53333333333333,1,0.3544839649246289,3,0.9984414577484131,0.474204554223142,0.6460597016573004,-2.590264732237158,0.9767181277275085,0.6949099812185126,0.7595642578366962,-1.574038173967532,0.9848753809928894,0.2513002869716695,0.8914361947645832,-1.6647418019706919,0.3745301067829132,,,,0.46188390254974365,,,,0.27420327067375183,,,,0.39139324426651,,,,0.023694941774010658,,,,0.0295998677611351,,,,0.030005060136318207,,,,0.02807428315281868,,,,0.015597686171531677,,,,0.019274214282631874,,,
1367,45.56666666666667,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1368,45.6,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1369,45.63333333333333,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1370,45.666666666666664,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1371,45.7,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1372,45.733333333333334,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1373,45.766666666666666,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1374,45.8,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1375,45.833333333333336,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1376,45.86666666666667,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1377,45.9,1,0.38852987424112284,4,0.9981149435043335,0.4916806795638654,0.674740219981674,-1.9097217254011316,0.9786977767944336,0.6513416289580614,0.7414056380822754,-1.1677686962979557,0.9861069917678833,0.3281859479409444,0.8162094660311006,-1.2628004644587079,0.3729320168495178,,,,0.5108899474143982,0.29063142455241886,1.0840311682086552,-1.179834010831933,0.3210354447364807,,,,0.4474806785583496,,,,0.11722557991743088,,,,0.12276682257652283,,,,0.03426812216639519,,,,0.07775705307722092,,,,0.029422713443636894,,,,0.05419027432799339,,,
1378,45.93333333333333,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1379,45.96666666666667,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1380,46.0,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1381,46.03333333333333,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1382,46.06666666666667,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1383,46.1,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
1384,46.13333333333333,0,0.0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
